ID,EDAD,SEXO,CODIGO_DEPARTAMENTO,REGION,TIPO_PESCADOR,COBRO,MONTO,FECHA_CORTE,FECHA_PUBLICACION_PNDA
8476,66,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8115,43,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
15645,42,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43802,67,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43812,22,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43822,30,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8753,35,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9255,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9249,39,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9239,70,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8977,51,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8442,68,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8478,50,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
15677,46,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9307,21,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8510,58,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43832,57,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9178,60,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8505,32,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43842,25,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9305,26,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8531,47,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9312,51,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8727,55,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9193,24,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43852,28,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43862,41,F,07,CALLAO,EMBARCADO,0,700,20240228,20240404
9254,52,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9152,47,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9169,24,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8463,47,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43872,40,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9341,28,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8524,31,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9299,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43882,25,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43892,32,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43902,51,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43912,41,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8496,37,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8522,49,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8491,60,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9192,67,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8530,37,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43922,30,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8720,65,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43932,34,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8752,67,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9186,52,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9332,30,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8469,57,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8494,58,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9205,55,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9328,49,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8489,42,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9237,72,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43942,23,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9343,51,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8465,61,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43952,28,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43962,31,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8722,28,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43972,54,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9413,54,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43982,36,M,07,CALLAO,EMBARCADO,0,700,20240228,20240404
8794,42,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
43992,32,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44002,51,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44012,31,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44022,55,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44032,35,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44042,63,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44052,32,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44062,26,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44072,55,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9309,38,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8721,47,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44082,64,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
15659,42,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44092,59,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9308,29,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9357,38,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8691,69,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44102,44,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8719,32,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9154,45,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8450,52,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9311,58,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9353,34,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8452,48,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8475,74,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8661,48,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44112,20,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8497,70,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44122,45,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44132,40,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44142,35,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44152,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44162,45,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9362,61,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9346,66,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8482,52,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9241,29,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44172,62,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44182,63,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44192,36,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8756,35,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8748,33,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8723,37,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8306,69,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44202,55,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44212,34,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44222,35,F,07,CALLAO,EMBARCADO,0,700,20240228,20240404
44232,37,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44242,35,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44252,42,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44262,31,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44272,26,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44282,37,F,07,CALLAO,EMBARCADO,0,700,20240228,20240404
44292,52,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44302,40,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8273,39,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44312,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44322,59,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44332,27,M,07,CALLAO,EMBARCADO,0,700,20240228,20240404
44342,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44352,21,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
7797,60,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44362,35,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44372,65,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9434,59,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44382,59,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9342,27,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
44392,39,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
8460,38,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9331,39,F,07,CALLAO,EMBARCADO,1,700,20240228,20240404
9020,50,M,07,CALLAO,EMBARCADO,1,700,20240228,20240404
16590,63,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16246,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16285,33,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15969,49,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16004,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15927,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16029,49,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16094,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16130,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16652,29,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16136,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16137,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16618,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16263,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15069,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15783,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15766,41,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16138,41,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16659,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16470,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15787,27,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16658,27,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16109,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16631,36,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15838,27,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15765,60,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16596,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16452,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16024,49,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15036,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16083,63,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15882,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16394,64,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16262,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16112,42,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15971,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16573,68,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16032,60,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15703,41,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16006,34,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
14977,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16005,60,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16304,42,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16445,51,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16583,36,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16176,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16180,44,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16153,32,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16325,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16283,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16420,46,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15801,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16495,57,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15038,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15037,61,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16097,58,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16535,31,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
14859,57,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15891,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
14868,49,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
14871,59,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
14860,65,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15030,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16456,33,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16399,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16346,29,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16266,34,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15025,46,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16195,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15840,22,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44563,21,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16397,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16598,43,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15744,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16184,57,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16219,59,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15965,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15699,61,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16248,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
19654,43,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16347,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16374,55,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15843,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15946,25,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16301,32,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16458,56,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16662,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44573,34,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16661,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44583,29,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16669,33,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44593,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15736,23,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15948,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15985,25,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16120,30,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16634,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16302,61,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16653,41,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16415,43,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16636,34,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15844,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16623,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16012,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15947,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16322,38,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16496,50,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15883,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16078,38,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16052,32,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16034,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16307,40,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16053,26,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16625,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16632,22,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44603,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15986,28,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16152,41,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15925,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16638,54,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16062,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16160,45,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16580,54,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16197,62,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15800,33,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15803,46,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16174,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16682,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16177,40,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16113,24,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15901,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16161,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16451,59,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16249,28,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16250,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16311,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16310,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16356,37,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16503,29,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16558,41,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16675,26,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16574,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16159,22,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16609,36,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16471,38,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15713,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16155,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16610,49,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16281,64,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16358,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16425,36,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
20141,44,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16455,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16467,69,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
20136,40,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16316,62,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16282,52,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15819,59,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16158,53,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16202,24,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15702,63,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16447,26,M,27,LIMA PROVINCIA,EMBARCADO,0,700,20240228,20240404
16162,27,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16114,26,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15903,36,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15856,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16234,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16207,47,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15928,56,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16002,58,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16208,60,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16340,29,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16668,29,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16568,46,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16586,49,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16499,48,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16437,26,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16517,39,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16528,50,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16370,70,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44613,30,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16357,48,F,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16286,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16287,28,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16288,37,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
16236,35,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44623,33,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
15791,31,M,27,LIMA PROVINCIA,EMBARCADO,1,700,20240228,20240404
44633,38,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44643,51,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44653,58,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44663,54,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44673,60,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44683,51,M,11,ICA,EMBARCADO,1,700,20240228,20240404
19134,51,F,11,ICA,EMBARCADO,1,700,20240228,20240404
44693,58,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44703,24,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44713,55,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44723,60,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44733,43,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44743,50,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44753,62,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44763,49,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44773,34,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44783,47,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44793,53,M,11,ICA,EMBARCADO,1,700,20240228,20240404
19054,53,M,11,ICA,EMBARCADO,1,700,20240228,20240404
9929,51,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44803,41,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44813,24,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44823,57,M,11,ICA,EMBARCADO,1,700,20240228,20240404
10595,29,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44833,53,M,11,ICA,EMBARCADO,1,700,20240228,20240404
10607,52,M,11,ICA,EMBARCADO,1,700,20240228,20240404
10911,32,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44843,55,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44853,65,M,11,ICA,EMBARCADO,1,700,20240228,20240404
11519,46,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44863,58,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44873,37,M,11,ICA,EMBARCADO,1,700,20240228,20240404
19021,66,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44883,55,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44893,38,M,11,ICA,EMBARCADO,1,700,20240228,20240404
11589,58,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44903,38,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44913,35,M,11,ICA,EMBARCADO,1,700,20240228,20240404
11692,60,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44923,60,F,11,ICA,EMBARCADO,1,700,20240228,20240404
44933,66,M,11,ICA,EMBARCADO,1,700,20240228,20240404
44943,65,M,11,ICA,EMBARCADO,1,700,20240228,20240404
